,COUNTY,AVG_COVID_COUNT,AVG_COVID_PERCENT,COVID_SPREAD_PCT,COVID_AVG_PCT_RANK,COVID_SPREAD_RANK,COVID_LIV_SCORE,2017 % Housing Change,2018 % Housing Change,2019 % Housing Change,2020 % Housing Change,2021 % Housing Change,2022 % Housing Change,HOUSING_PCT_CHNG,Current Housing Value,Housing Score,AVG_OFFENCE_COUNT,Offense Count,OFFENSE_PCT,SAFETY_ISSUE_RANK,SAFETY_LINDEX,LIVABILITY_GRADE
178,Ochiltree,52.5,6.655003843824085,-2.197802197802201,0.3779527559055118,0.468503937007874,3.0,0.0288044371977149,0.0185741832766404,0.0183407591254121,0.0321817418532897,0.0674557726823099,-0.0692048274845594,0.1128091854231123,103973.25791757216,1.0,13.0,39.0,0.0615705219285782,0.4645669291338583,3,2.33
179,Oldham,7.125,0.9031790930904118,-20.0,0.0905511811023622,0.2440944881889764,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.01578731331502,0.2303149606299212,4,2.83
180,Orange,284.6666666666667,36.084909730957264,-31.972454500737825,0.7598425196850394,0.1574803149606299,2.5,0.0495261071491726,0.0625527428342877,0.0994392891294295,0.0558868536347794,0.0553841527846298,-0.0145642194836626,0.3919242243357362,165095.4140500821,1.0,98.0,293.0,0.4625682801300874,0.8385826771653543,1,1.5
181,Palo Pinto,212.5,26.936920320240347,-6.671721000758146,0.7086614173228346,0.4448818897637795,2.0,-0.005546574114113,0.0999225626783923,0.0537132722758128,0.1099221069004868,0.2709247857716677,0.0926132957489471,0.8290156128996231,312861.9657548768,5.0,59.0,177.0,0.2794354456758549,0.7696850393700787,1,2.67
182,Panola,84.95833333333333,10.769486379013738,4.308617234468937,0.5,0.6141732283464567,2.0,-0.0087513497206192,0.0702649961024017,0.0519067476455078,0.063761069563146,0.1043621169240772,0.0378909188494618,0.3878328807110808,166730.0704747144,1.0,15.0,45.0,0.0710429099175902,0.4901574803149606,3,2.0
183,Parker,976.2916666666666,123.756662749716,-14.275523145212432,0.889763779527559,0.3346456692913386,2.0,0.0687382508508677,0.0518959135275804,0.0712447932789875,0.0677312354453914,0.2199394049468754,0.0792636137896889,0.730270045396318,402226.1926010332,4.0,180.0,538.0,0.8493574563480787,0.8818897637795275,1,2.33
184,Parmer,24.58333333333333,3.11623195861604,20.149253731343286,0.2559055118110236,0.7598425196850394,2.5,0.0105045525918183,0.0029028203884899,0.0872616769302662,0.067755893567772,0.1969062212907293,-0.0207765550106287,0.3572508419946537,131429.58312321635,1.0,11.0,21.0,0.0331533579615421,0.3169291338582677,3,2.17
185,Pecos,75.29166666666667,9.544120591896924,46.85792349726776,0.4724409448818897,0.889763779527559,2.0,0.0220236507282108,0.089078112976742,0.180301148943012,0.2020268467947216,0.0670186406952097,-0.1092979208122458,0.5529644782358085,131936.4839953032,3.0,8.0,24.0,0.0378895519560481,0.3622047244094488,3,2.67
186,Polk,199.91666666666663,25.341832097355528,0.9212730318257868,0.6929133858267716,0.547244094488189,2.0,0.0423199779549806,0.0278893612142,0.0453617025473407,0.0695038287467727,0.1362391356026527,0.0922412901918426,0.4195921485118745,152448.80770085778,2.0,63.0,189.0,0.2983802216538789,0.7755905511811023,1,1.67
187,Potter,546.5,69.27542096475929,-13.34851287889569,0.8464566929133859,0.3425196850393701,2.0,0.0374625080110954,0.0279654609674845,0.0596962749253711,0.0931994268125219,0.1200933048298772,0.1351575607766226,0.5821450547421423,162540.5901126986,3.0,208.0,624.0,0.9851283508572511,0.9133858267716536,1,2.0
188,Presidio,16.791666666666668,2.1285448802072278,15.508021390374328,0.1811023622047244,0.7244094488188977,2.5,0.0926441336516144,0.0264991261824313,0.0671787363557347,0.0994968779008967,0.4727766026342466,0.0312895937239187,1.0169428305295412,258674.2947971913,5.0,1.0,1.0,0.001578731331502,0.0413385826771653,5,4.17
189,Rains,40.583333333333336,5.144423606257666,-15.87901701323251,0.3425196850393701,0.3228346456692913,3.0,0.0397044064723953,0.046652136397685,0.0904511444526615,0.0773541893977387,0.2105796820961983,0.0539609576375109,0.6331141328634295,282144.2208959071,3.0,11.0,33.0,0.0520981339395661,0.4153543307086614,3,3.0
190,Randall,481.0,60.97251140722639,-39.51063533991381,0.8267716535433071,0.0787401574803149,3.0,0.015515899278801,0.0187159448682282,0.0298088600465262,0.0648301467697791,0.1286373192501675,0.0878518081725804,0.4001651418651651,257980.06350350755,2.0,96.0,286.0,0.4515171608095734,0.8267716535433071,1,2.0
191,Reagan,6.041666666666667,0.7658536169480099,4.225352112676051,0.0787401574803149,0.6062992125984252,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.009472387989012,0.1535433070866141,4,2.5
192,Real,17.25,2.186644120113628,12.307692307692308,0.1889763779527559,0.6889763779527559,3.0,-0.0342590610181876,0.1210576680497207,0.0448976701733674,0.1064108049565141,0.346786136293733,0.0653826120609236,0.887684944354228,295391.6087419284,5.0,2.0,4.0,0.006314925326008,0.108267716535433,4,4.0
193,Red River,32.916666666666664,4.172581775096053,-23.2662192393736,0.2992125984251969,0.2204724409448819,4.0,0.0755714883922324,0.0200576378829032,0.0635109022592534,0.1029922601864181,0.2193492904839014,0.0383635652169843,0.6988828521053057,119906.6482336934,4.0,13.0,38.0,0.0599917905970761,0.452755905511811,3,3.67
194,Reeves,94.20833333333331,11.942034675306552,15.12844909609896,0.5196850393700787,0.7125984251968503,1.5,0.0402638177967592,0.1794283011771094,0.0953065845519171,0.1543657411879464,0.121396172028772,-0.2483414325231837,0.4293955440014524,107841.28642394966,2.0,13.0,39.0,0.0615705219285782,0.4645669291338583,3,2.17
195,Refugio,38.708333333333336,4.906744897549664,-22.030651340996165,0.3346456692913386,0.2322834645669291,3.5,0.0221066172610469,0.0572641192676294,0.1675979897272799,0.0978760106823327,0.0574526683529137,-0.0447726766370666,0.510728962128532,104483.75046129824,2.0,4.0,16.0,0.025259701304032,0.2913385826771653,4,3.17
196,Roberts,4.333333333333333,0.549301904569607,-17.543859649122805,0.0472440944881889,0.2992125984251969,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137795275590551,5,3.17
197,Robertson,109.75,13.912127083041778,-10.093727469358328,0.562992125984252,0.3858267716535433,2.5,0.0655064271316245,0.0676277370947284,0.0214360163935186,0.0306271388009572,0.2856086505416237,-0.0681839439081298,0.5423933938214143,193288.5994836045,3.0,21.0,61.0,0.0963026112216223,0.5728346456692913,2,2.5
198,Rockwall,659.8333333333334,83.64177846888748,-24.977895667550843,0.8661417322834646,0.1968503937007874,2.5,0.0410934105334201,0.0358462642009024,0.0254167340561646,0.0670247632912412,0.2164473202148173,0.1218260442580201,0.5858803422130267,434658.4734051272,3.0,153.0,458.0,0.7230589498279183,0.8700787401574803,1,2.17
199,Runnels,25.95833333333333,3.2905296783352425,-44.25,0.2637795275590551,0.0511811023622047,4.5,0.0337869689449719,0.0686633789025523,0.1017813305851258,0.0929724480927912,0.1663835427682141,-0.0688193444467726,0.4737314672346935,108393.95611956582,2.0,13.0,38.0,0.0599917905970761,0.452755905511811,3,3.17
200,Rusk,194.20833333333331,24.61823247306672,-39.8832016489179,0.6811023622047244,0.0748031496062992,3.5,0.0141075763913991,0.0434647861847914,0.0996107524288124,0.0484075885628181,0.12011925560546,0.0751192162061477,0.5291462762988708,163836.0701810223,3.0,42.0,125.0,0.1973414164377506,0.7283464566929134,1,2.5
201,Sabine,30.08333333333333,3.813422837492849,-24.75728155339806,0.2854330708661417,0.2047244094488189,4.0,-0.018319297424856,0.1041741977506139,0.057363551997183,0.1148878267298792,0.2522663757883899,0.0063278977397049,0.6095471001247359,172148.08533891375,3.0,8.0,23.0,0.0363108206245461,0.3444881889763779,3,3.33
202,San Augustine,22.125,2.804608762754436,-34.06249999999999,0.2283464566929134,0.1299212598425196,4.0,0.0441285823261142,0.1710716675666798,0.0722313196751684,0.0534764851490863,0.1867057747210804,-0.0664378103052637,0.8159902258614705,112260.76596300164,4.0,7.0,13.0,0.020523507309526,0.265748031496063,4,4.0
203,San Jacinto,169.70833333333334,21.51256401261548,21.599564744287257,0.6377952755905512,0.7755905511811023,1.5,0.0131004685542102,0.0673285603433673,0.0752507030714374,0.0884795281861723,0.2434080707139732,-0.0032344936242629,0.5519692182643074,191595.2414400576,3.0,32.0,95.0,0.1499794764926904,0.6692913385826772,2,2.17
204,San Patricio,390.375,49.48470715300624,19.568783688774303,0.7992125984251969,0.7519685039370079,1.0,0.0012736602530702,0.026265819315149,0.0906379022390049,0.0367242989576555,0.0758974219660734,0.0106976688245743,0.29632433569421,166426.17878416044,1.0,50.0,149.0,0.2352309683937987,0.7559055118110236,1,1.0
205,San Saba,23.375,2.963061235226438,-40.17094017094017,0.2401574803149606,0.0669291338582677,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,0.026838432635534,0.2952755905511811,4,2.83
206,Schleicher,8.875,1.1250125545512146,17.34693877551021,0.1102362204724409,0.7362204724409449,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.001578731331502,0.0413385826771653,5,2.5
207,Scurry,150.875,19.12521342737065,51.80806675938805,0.6141732283464567,0.9015748031496064,1.5,0.000206835591929,-0.0010910729052188,0.07083107932191,0.0421438192546098,0.1346382512643374,-0.0903903645172592,0.2003757545697087,110307.2839528326,1.0,7.0,20.0,0.0315746266300401,0.3051181102362205,3,1.83
208,Shackelford,6.791666666666667,0.8609251004312112,-61.86440677966102,0.0866141732283464,0.0078740157480314,5.0,0.0108344863073729,-0.0007991363869597,0.0634869784237449,0.0984106450923591,0.2388103707885699,-0.0348839226485326,0.5289233230438682,114106.46879722648,2.0,2.0,2.0,0.003157462663004,0.0649606299212598,5,4.0
209,Shelby,93.91666666666669,11.905062431729757,3.063063063063054,0.5137795275590551,0.5866141732283464,2.0,-0.0077382443412401,-0.0037170966596883,0.1077876056367364,0.1106507537709908,0.1677240959247807,-0.0705239373372792,0.3556849822878725,148524.60309133367,1.0,20.0,59.0,0.0931451485586182,0.5590551181102362,2,1.67
210,Sherman,4.666666666666667,0.5915558972288076,-16.393442622950815,0.0570866141732283,0.3149606299212598,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.003157462663004,0.0649606299212598,5,3.0
211,Smith,972.4583333333334,123.2707418341352,2.9478260869565176,0.8818897637795275,0.5826771653543307,1.5,0.0395521469334543,0.0331791430038413,0.0412269422169227,0.0932945304082475,0.1548834741931367,0.0927449912446862,0.6206264093921795,237136.73131890548,3.0,268.0,1071.0,1.6908212560386473,0.968503937007874,1,1.83
212,Somervell,38.25,4.848645657643263,-7.547169811320753,0.3228346456692913,0.4173228346456692,3.0,0.0638544664397104,0.0508735782230086,0.0514308651480255,0.1019951956860485,0.2098173040992462,0.1412991499315855,0.8225481922957187,415234.2284998229,5.0,12.0,36.0,0.0568343279340721,0.437007874015748,3,3.67
213,Starr,487.75,61.8281547585752,34.683239775461104,0.8307086614173228,0.84251968503937,1.0,0.0495411865982827,-0.0148179483908047,0.0540261905447159,0.2184977762011573,0.0624473577053259,-0.067732185261321,0.4676915050840379,74626.07163798362,2.0,20.0,60.0,0.0947238798901203,0.5669291338582677,2,1.67
214,Stephens,29.5,3.739478350339248,-44.05286343612335,0.2795275590551181,0.0551181102362204,4.5,0.0127551673958484,0.0796253004580156,0.0549655397600143,0.1171667122759004,0.1765825802212376,0.1402975293033904,0.8391599210314955,118951.40209356313,5.0,8.0,23.0,0.0363108206245461,0.3444881889763779,3,4.17
215,Sterling,2.9166666666666665,0.3697224357680047,-33.333333333333336,0.0354330708661417,0.1377952755905512,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.00789365665751,0.1318897637795275,4,2.83
216,Stonewall,1.2916666666666667,0.1637342215544021,-59.09090909090908,0.0078740157480314,0.0118110236220472,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.001578731331502,0.0413385826771653,5,3.33
217,Sutton,8.541666666666666,1.082758561892014,20.430107526881724,0.1062992125984252,0.7637795275590551,2.5,0.0254784589199989,0.0177672382909311,0.0410095790424506,0.0405914124529304,0.1532077983055024,-0.0648515740396835,0.2970934385035426,112881.8367442508,1.0,4.0,7.0,0.011051119320514,0.1791338582677165,4,2.5
218,Swisher,38.125,4.832800410396063,-62.19879518072289,0.3188976377952756,0.0039370078740157,4.0,0.0784715313950922,0.0563483629540328,0.1584853389957329,-0.0205682094093855,0.1697959237798838,0.0532251455569596,0.5761244867998702,75067.30846167283,3.0,5.0,13.0,0.020523507309526,0.265748031496063,4,3.67
219,Tarrant,15855.041666666666,2009.8164425839564,5.381729861017415,0.9881889763779528,0.6417322834645669,1.5,0.0624975265832156,0.0753288365141605,0.0588663185484294,0.0868003034700967,0.1196888599167622,0.1281488353583425,0.6489209165213656,345473.0856210443,4.0,1480.0,5917.0,9.341353288497364,0.9960629921259844,1,2.17
220,Taylor,420.1666666666667,53.26115774692229,-5.290596640278045,0.8070866141732284,0.452755905511811,2.0,0.0272105074225592,0.064097092338242,-0.005154520595596,0.1132151978032396,0.1465502329775133,0.0722093477102727,0.4978845063196004,193444.3543410996,2.0,248.0,742.0,1.1714186479744877,0.937007874015748,1,1.67
221,Terrell,2.4166666666666665,0.3063414467792039,-18.75,0.0255905511811023,0.2559055118110236,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.009472387989012,0.1535433070866141,4,2.83
222,Terry,18.75,2.3767870870800305,9.302325581395344,0.2086614173228346,0.6692913385826772,3.0,-0.1240435516574806,0.0941115256025472,0.0822246822491242,0.0995726877617095,-0.0150128339502044,-0.0800964916436173,0.1030702840957989,79942.14170227051,1.0,24.0,71.0,0.1120899245366423,0.594488188976378,2,2.0
223,Throckmorton,2.458333333333333,0.311623195861604,45.83333333333333,0.0314960629921259,0.8779527559055118,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.020523507309526,0.265748031496063,4,2.33
224,Titus,150.375,19.061832438381845,-7.520000000000005,0.610236220472441,0.421259842519685,2.5,0.0627706191781744,0.0395124757273949,0.0740201146855431,0.0955080923633226,0.209674756310094,0.0534199986529789,0.7480650040727138,203334.8781283146,4.0,30.0,89.0,0.1405070885036784,0.6535433070866141,2,2.83
225,Tom Green,302.8333333333333,38.38775233088369,37.438745508003926,0.7716535433070866,0.8622047244094488,1.0,0.0260995060357559,0.0556749980341624,0.172147621881407,0.0726465611537625,0.1822187381406165,0.0213745769311814,0.7087508373298621,246342.39866764168,4.0,231.0,692.0,1.0924820813993874,0.9251968503937008,1,2.0
226,Travis,8573.208333333334,1086.7568459473907,36.583879498677696,0.984251968503937,0.8543307086614174,1.0,0.0216384426010273,0.0469035688996457,0.0454783145519756,0.1266795292601682,0.2355925904131175,0.0717649557333292,0.6252170089684123,655275.1990602972,3.0,480.0,1918.0,3.0280066938208456,0.9803149606299212,1,1.67
227,Trinity,69.08333333333333,8.757139978619312,-22.293676312968916,0.4409448818897638,0.2283464566929134,3.5,0.0091685984281655,0.1042658086880162,0.0520206803660621,0.0793403571949526,0.2366871721530832,0.004442258526725,0.6579874736000977,156235.38641826418,4.0,19.0,57.0,0.0899876858956142,0.5511811023622047,2,3.17
228,Tyler,84.16666666666667,10.669133146448138,-13.13598519888992,0.4960629921259842,0.3464566929133858,3.0,-0.0186186152608768,0.0370376462190648,0.1267447838248085,0.0828668642618829,0.2025962410987643,-0.0097089723391425,0.5640819023161239,137374.57923625165,3.0,11.0,33.0,0.0520981339395661,0.4153543307086614,3,3.0
229,Upshur,101.125,12.818805022984966,-45.70883661792753,0.5413385826771654,0.0354330708661417,3.5,0.0147477078209236,0.0533359021924315,0.0408212343823841,0.1014055090900797,0.1698747812495996,0.0759591659225362,0.5853560388410382,165936.75202164432,3.0,42.0,126.0,0.1989201477692526,0.7322834645669292,1,2.5
230,Upton,4.916666666666667,0.6232463917232081,-6.5573770491803245,0.0629921259842519,0.4488188976377952,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.011051119320514,0.1791338582677165,4,2.67
231,Uvalde,343.0833333333333,43.48992194448216,0.0972053462940492,0.7834645669291339,0.515748031496063,1.5,0.0109907406757904,-0.0146132161096675,0.0719472088350205,0.0847351562942724,0.1287944158476501,0.0155111799496153,0.418982555216905,155166.77734529623,2.0,18.0,36.0,0.0568343279340721,0.437007874015748,3,2.17
232,Val Verde,443.7083333333333,56.245345978478326,-4.461990451707676,0.8110236220472441,0.4645669291338583,2.0,0.0141851067434781,0.0361164068101172,0.1286793394116581,0.0256745918112124,0.1467288836044511,0.0517241255549554,0.5496310452447194,172168.223761649,3.0,35.0,105.0,0.1657667898077105,0.6771653543307087,2,2.33
233,Van Zandt,225.83333333333331,28.62708002660837,-17.99865681665548,0.7204724409448819,0.2834645669291338,2.5,0.0637167236122922,0.0565946367147831,0.1041278535326341,0.1120003573786869,0.2725741760289787,0.0272645178211299,0.8828935674033308,241691.4015881929,5.0,56.0,168.0,0.2652268636923368,0.7637795275590551,1,2.83
234,Victoria,572.4583333333334,72.56595064309454,-15.112367110752256,0.8503937007874016,0.326771653543307,2.0,-0.0104741500686672,0.0457915574825153,0.0814832539064228,0.080682576899593,0.1077369327102267,0.0818834219021436,0.4618487251453567,214020.7213745092,2.0,96.0,287.0,0.4530958921410754,0.8307086614173228,1,1.67
235,Walker,591.0,74.91632898476257,-1.6501188644944764,0.8543307086614174,0.4763779527559055,2.0,0.0276757701444517,0.0395591910406533,0.0811816867089353,0.1047666199860305,0.2270209114474364,0.0793737021240485,0.7146104844485172,283506.9906071485,4.0,29.0,85.0,0.1341921631776704,0.6496062992125984,2,2.67
236,Waller,309.9583333333333,39.2909314239741,-8.569222851260939,0.7755905511811023,0.4094488188976378,2.0,0.0408875637515437,0.0327632713775283,0.0201993880820509,0.0495208829501919,0.1800165174089927,0.1030479820732409,0.5075331817894974,359773.0622122898,2.0,28.0,83.0,0.1310347005146664,0.639763779527559,2,2.0
237,Ward,79.20833333333333,10.04060500564253,-0.3151260504201669,0.484251968503937,0.5039370078740157,2.5,0.1373702026616295,0.1397963895650859,0.1031303155301114,0.0742166496809137,0.1225957379455026,-0.1407595307813582,0.5042287664141345,133971.61500131278,2.0,14.0,27.0,0.0426257459505541,0.3759842519685039,3,2.5
238,Washington,284.2083333333333,36.02681049105087,-0.962941348117885,0.7559055118110236,0.4960629921259842,2.0,0.0662963077376432,0.0461609847514259,0.0688077667151917,0.1190114427883028,0.2446035024366313,0.1519464440141615,0.9426628198368904,442190.9752342572,5.0,28.0,83.0,0.1310347005146664,0.639763779527559,2,3.0
239,Webb,2802.0416666666665,355.19234404232213,67.74296293347135,0.9448818897637796,0.9488188976377953,1.0,0.0147028798335784,0.0531248276574048,0.0664350393006115,0.0673992189102864,0.0933140298178422,0.0047967333963285,0.4093116351631137,180972.16545395803,2.0,41.0,122.0,0.1926052224432446,0.7244094488188977,1,1.33
240,Wharton,238.54166666666663,30.23801349674039,-38.04809052333805,0.7283464566929134,0.0905511811023622,3.0,0.0144502909743577,0.0185519481942529,0.0946118784825435,0.0736767422388933,0.0891755635922636,0.0562432039822741,0.4162373893076414,219063.54322936997,2.0,22.0,64.0,0.1010388052161283,0.5787401574803149,2,2.33
241,Wheeler,22.875,2.899680246237637,-39.94169096209913,0.2322834645669291,0.0708661417322834,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,0.0457832086135581,0.3818897637795275,3,2.5
242,Wichita,1201.0416666666667,152.24641730018195,78.28731415331146,0.905511811023622,0.968503937007874,1.0,0.0292798730535074,0.0728336871771066,0.0465020565953496,0.1383401275903351,0.1616238591959438,0.1063671978546074,0.7188216217401244,142655.07471551516,4.0,179.0,535.0,0.8446212623535726,0.8779527559055118,1,2.0
243,Wilbarger,78.375,9.934970023994529,-1.372756071805703,0.4763779527559055,0.4881889763779528,3.0,0.0368066099294334,0.0380657983601858,0.0932285760423163,0.1123475898633667,0.0213093097176801,0.0967294512303298,0.580760919750009,73936.70567921853,3.0,30.0,90.0,0.1420858198351804,0.65748031496063,2,2.67
244,Willacy,216.125,27.39643249040915,-24.704291990537342,0.7125984251968503,0.2086614173228346,2.5,0.0167544274975465,0.0938061848897795,0.1596325217113816,0.1186841327792464,0.1805404626257271,-0.1862506839902414,0.7032652120546452,57877.82644012152,4.0,7.0,21.0,0.0331533579615421,0.3169291338582677,3,3.17
245,Williamson,4691.416666666667,594.6932561837533,22.192840509926203,0.9606299212598424,0.7913385826771654,1.0,0.023054497904467,0.0361952177314128,0.027010580326893,0.1086247500338929,0.25878625249282,0.0586286014837645,0.579586778293543,435002.4753014224,3.0,191.0,571.0,0.9014555902876448,0.889763779527559,1,1.67
246,Wilson,257.375,32.62536408198522,-24.765957446808507,0.7401574803149606,0.2007874015748031,2.5,0.0263336825429563,0.0106056308959971,0.0542086758043819,0.106988929146366,0.1840578916997046,0.0695130128515021,0.5671859939302527,340414.01407571865,3.0,24.0,72.0,0.1136686558681443,0.6043307086614174,2,2.5
247,Winkler,48.625,6.163801179160879,-30.869565217391305,0.3661417322834646,0.1614173228346456,3.5,0.065458538878896,0.1268415151197112,0.3028489728248235,0.1963469799251879,0.0899396599147225,-0.0843459596828114,0.8709340106560974,90232.66001959828,5.0,12.0,35.0,0.0552555966025701,0.4271653543307087,3,3.83
248,Wise,501.25,63.539441461272816,-6.995026472003851,0.8385826771653543,0.437007874015748,2.0,0.0930513148587779,0.0563522701883682,0.0994071888660447,0.0916042287281269,0.2319425469769065,0.0616574132203383,0.8282133787491684,350968.21613942104,5.0,59.0,177.0,0.2794354456758549,0.7696850393700787,1,2.67
249,Wood,167.04166666666666,21.174532071341872,-9.729473184622684,0.6299212598425197,0.3937007874015748,2.5,0.0346683901886812,0.0813183871436745,0.0879420559136373,0.1407332255078266,0.2674749243086146,0.0414238645992587,0.8546251371304526,253383.02502472975,5.0,40.0,120.0,0.1894477597802406,0.7204724409448819,1,2.83
250,Yoakum,18.916666666666668,2.3979140834096317,448.57142857142856,0.2125984251968504,1.0,2.5,0.02811520661837,0.0434322389359817,0.1169220547040113,0.1631495148178622,0.0985357152383449,-0.0471642936478701,0.5178865496439723,150118.51617372633,2.0,4.0,8.0,0.012629850652016,0.1988188976377952,4,2.83
251,Young,99.20833333333331,12.57584456519456,-25.950292397660824,0.531496062992126,0.1850393700787401,3.0,-0.0055194640892532,0.0450147440447216,0.0690641817955914,0.1221280383198019,0.1922570030762175,0.1354279841199871,0.6405314389107883,137071.65334935545,3.0,18.0,54.0,0.0852514919011082,0.5393700787401575,2,2.67
252,Zapata,56.208333333333336,7.125079512157692,2.2488755622188883,0.3937007874015748,0.562992125984252,2.5,0.0323531694059015,-0.0350461135311551,0.0689139367257182,0.0651056991126308,0.0384715453318448,-0.0449346699905314,0.2164681788106453,96680.30190532032,1.0,2.0,4.0,0.006314925326008,0.108267716535433,4,2.5
253,Zavala,107.58333333333331,13.637476130756976,4.272151898734178,0.5590551181102362,0.610236220472441,2.0,0.0044465715386118,0.0167313945406823,0.0672322176189484,0.0410845549718173,0.1994898157887178,0.1038272127891586,0.5447211548015283,77698.83820943345,3.0,7.0,13.0,0.020523507309526,0.265748031496063,4,3.0
